,geo,time,value
1730,European Union - 25 countries (2004-2006),2014-03-01,1521.54
1731,European Union - 25 countries (2004-2006),2014-04-01,1533.92
1732,European Union - 25 countries (2004-2006),2014-05-01,1500.63
1733,European Union - 25 countries (2004-2006),2014-06-01,1482.29
1734,European Union - 25 countries (2004-2006),2014-07-01,1572.89
1735,European Union - 25 countries (2004-2006),2014-08-01,1500.49
1736,European Union - 25 countries (2004-2006),2014-09-01,1670.63
1737,European Union - 25 countries (2004-2006),2014-10-01,1825.99
1738,European Union - 25 countries (2004-2006),2014-11-01,1638.03
1739,European Union - 25 countries (2004-2006),2014-12-01,1619.49
1740,European Union - 25 countries (2004-2006),2015-01-01,1639.91
1741,European Union - 25 countries (2004-2006),2015-02-01,1469.83
1742,European Union - 25 countries (2004-2006),2015-03-01,1654.31
1743,European Union - 25 countries (2004-2006),2015-04-01,1547.69
1744,European Union - 25 countries (2004-2006),2015-05-01,1467.01
1745,European Union - 25 countries (2004-2006),2015-06-01,1569.24
1746,European Union - 25 countries (2004-2006),2015-07-01,1620.48
1747,European Union - 25 countries (2004-2006),2015-08-01,1569.22
1748,European Union - 25 countries (2004-2006),2015-09-01,1704.17
1749,European Union - 25 countries (2004-2006),2015-10-01,1775.36
1750,European Union - 25 countries (2004-2006),2015-11-01,1726.65
1751,European Union - 25 countries (2004-2006),2015-12-01,1633.92
1752,European Union - 25 countries (2004-2006),2016-01-01,1587.22
1753,European Union - 25 countries (2004-2006),2016-02-01,1597.8
1754,European Union - 25 countries (2004-2006),2016-03-01,1676.91
1755,European Union - 25 countries (2004-2006),2016-04-01,1622.65
1756,European Union - 25 countries (2004-2006),2016-05-01,1591.26
1757,European Union - 25 countries (2004-2006),2016-06-01,1645.09
1758,European Union - 25 countries (2004-2006),2016-07-01,1521.86
1759,European Union - 25 countries (2004-2006),2016-08-01,1694.89
1760,European Union - 25 countries (2004-2006),2016-09-01,1775.94
1761,European Union - 25 countries (2004-2006),2016-10-01,1735.7
1762,European Union - 25 countries (2004-2006),2016-11-01,1843.54
1763,European Union - 25 countries (2004-2006),2016-12-01,1701.49
1764,European Union - 25 countries (2004-2006),2017-01-01,1618.62
1765,European Union - 25 countries (2004-2006),2017-02-01,1518.62
1766,European Union - 25 countries (2004-2006),2017-03-01,1754.46
1767,European Union - 25 countries (2004-2006),2017-04-01,1479.83
1768,European Union - 25 countries (2004-2006),2017-05-01,1690.54
1769,European Union - 25 countries (2004-2006),2017-06-01,1648.08
1770,European Union - 25 countries (2004-2006),2017-07-01,1558.82
1771,European Union - 25 countries (2004-2006),2017-08-01,1692.81
1772,European Union - 25 countries (2004-2006),2017-09-01,1696.23
1773,European Union - 25 countries (2004-2006),2017-10-01,1796.33
1774,European Union - 25 countries (2004-2006),2017-11-01,1866.18
1775,European Union - 25 countries (2004-2006),2017-12-01,1623.38
1776,European Union - 25 countries (2004-2006),2018-01-01,1722.5
1777,European Union - 25 countries (2004-2006),2018-02-01,1533.24
1778,European Union - 25 countries (2004-2006),2018-03-01,1722.16
1779,European Union - 25 countries (2004-2006),2018-04-01,1598.99
1780,European Union - 25 countries (2004-2006),2018-05-01,1669.84
1781,European Union - 25 countries (2004-2006),2018-06-01,1634.52
1782,European Union - 25 countries (2004-2006),2018-07-01,1671.91
1783,European Union - 25 countries (2004-2006),2018-08-01,1730.28
1784,European Union - 25 countries (2004-2006),2018-09-01,1674.74
1785,European Union - 25 countries (2004-2006),2018-10-01,1911.75
1786,European Union - 25 countries (2004-2006),2018-11-01,1852.66
1787,European Union - 25 countries (2004-2006),2018-12-01,1540.38
1788,European Union - 25 countries (2004-2006),2019-01-01,1744.37
1789,European Union - 25 countries (2004-2006),2019-02-01,1513.15
1790,European Union - 25 countries (2004-2006),2019-03-01,1629.22
1791,European Union - 25 countries (2004-2006),2019-04-01,1630.21
1792,European Union - 25 countries (2004-2006),2019-05-01,1697.78
1793,European Union - 25 countries (2004-2006),2019-06-01,1492.35
1794,European Union - 25 countries (2004-2006),2019-07-01,1677.41
1795,European Union - 25 countries (2004-2006),2019-08-01,1632.5
1796,European Union - 25 countries (2004-2006),2019-09-01,1644.06
1797,European Union - 25 countries (2004-2006),2019-10-01,1888.97
1798,European Union - 25 countries (2004-2006),2019-11-01,1779.91
1799,European Union - 25 countries (2004-2006),2019-12-01,1598.72
1800,European Union - 27 countries (2007-2013),2010-01-01,1680.24
1801,European Union - 27 countries (2007-2013),2010-02-01,1580.77
1802,European Union - 27 countries (2007-2013),2010-03-01,1829.79
1803,European Union - 27 countries (2007-2013),2010-04-01,1642.32
1804,European Union - 27 countries (2007-2013),2010-05-01,1643.89
1805,European Union - 27 countries (2007-2013),2010-06-01,1680.79
1806,European Union - 27 countries (2007-2013),2010-07-01,1650.72
1807,European Union - 27 countries (2007-2013),2010-08-01,1766.51
1808,European Union - 27 countries (2007-2013),2010-09-01,1866.7
1809,European Union - 27 countries (2007-2013),2010-10-01,1900.46
1810,European Union - 27 countries (2007-2013),2010-11-01,1992.44
1811,European Union - 27 countries (2007-2013),2010-12-01,1833.17
1812,European Union - 27 countries (2007-2013),2011-01-01,1773.18
1813,European Union - 27 countries (2007-2013),2011-02-01,1618.58
1814,European Union - 27 countries (2007-2013),2011-03-01,1797.44
1815,European Union - 27 countries (2007-2013),2011-04-01,1607.06
1816,European Union - 27 countries (2007-2013),2011-05-01,1754.33
1817,European Union - 27 countries (2007-2013),2011-06-01,1634.1
1818,European Union - 27 countries (2007-2013),2011-07-01,1618.02
1819,European Union - 27 countries (2007-2013),2011-08-01,1747.97
1820,European Union - 27 countries (2007-2013),2011-09-01,1777.71
1821,European Union - 27 countries (2007-2013),2011-10-01,1843.51
1822,European Union - 27 countries (2007-2013),2011-11-01,1878.63
1823,European Union - 27 countries (2007-2013),2011-12-01,1659.69
1824,European Union - 27 countries (2007-2013),2012-01-01,1655.41
1825,European Union - 27 countries (2007-2013),2012-02-01,1536.59
1826,European Union - 27 countries (2007-2013),2012-03-01,1648.95
1827,European Union - 27 countries (2007-2013),2012-04-01,1559.81
1828,European Union - 27 countries (2007-2013),2012-05-01,1634.65
1829,European Union - 27 countries (2007-2013),2012-06-01,1527.92
1830,European Union - 27 countries (2007-2013),2012-07-01,1610.75
1831,European Union - 27 countries (2007-2013),2012-08-01,1628.43
1832,European Union - 27 countries (2007-2013),2012-09-01,1649.79
1833,European Union - 27 countries (2007-2013),2012-10-01,1919.39
1834,European Union - 27 countries (2007-2013),2012-11-01,1813.92
1835,European Union - 27 countries (2007-2013),2012-12-01,1577.46
1836,European Union - 27 countries (2007-2013),2013-01-01,1646.33
1837,European Union - 27 countries (2007-2013),2013-02-01,1441.81
1838,European Union - 27 countries (2007-2013),2013-03-01,1503.09
1839,European Union - 27 countries (2007-2013),2013-04-01,1595.87
1840,European Union - 27 countries (2007-2013),2013-05-01,1533.69
1841,European Union - 27 countries (2007-2013),2013-06-01,1430.45
1842,European Union - 27 countries (2007-2013),2013-07-01,1599.22
1843,European Union - 27 countries (2007-2013),2013-08-01,1485.13
1844,European Union - 27 countries (2007-2013),2013-09-01,1662.27
1845,European Union - 27 countries (2007-2013),2013-10-01,1823.59
1846,European Union - 27 countries (2007-2013),2013-11-01,1657.5
1847,European Union - 27 countries (2007-2013),2013-12-01,1522.9
1848,European Union - 27 countries (2007-2013),2014-01-01,1645.45
1849,European Union - 27 countries (2007-2013),2014-02-01,1448.72
1850,European Union - 27 countries (2007-2013),2014-03-01,1529.9
1851,European Union - 27 countries (2007-2013),2014-04-01,1542.18
1852,European Union - 27 countries (2007-2013),2014-05-01,1510.28
1853,European Union - 27 countries (2007-2013),2014-06-01,1491.93
1854,European Union - 27 countries (2007-2013),2014-07-01,1583.7
1855,European Union - 27 countries (2007-2013),2014-08-01,1510.74
1856,European Union - 27 countries (2007-2013),2014-09-01,1681.59
1857,European Union - 27 countries (2007-2013),2014-10-01,1838.11
1858,European Union - 27 countries (2007-2013),2014-11-01,1648.97
1859,European Union - 27 countries (2007-2013),2014-12-01,1630.62
1860,European Union - 27 countries (2007-2013),2015-01-01,1649.1
1861,European Union - 27 countries (2007-2013),2015-02-01,1480.0
1862,European Union - 27 countries (2007-2013),2015-03-01,1666.94
1863,European Union - 27 countries (2007-2013),2015-04-01,1560.56
1864,European Union - 27 countries (2007-2013),2015-05-01,1479.51
1865,European Union - 27 countries (2007-2013),2015-06-01,1581.84
1866,European Union - 27 countries (2007-2013),2015-07-01,1636.32
1867,European Union - 27 countries (2007-2013),2015-08-01,1586.48
1868,European Union - 27 countries (2007-2013),2015-09-01,1722.84
1869,European Union - 27 countries (2007-2013),2015-10-01,1794.04
1870,European Union - 27 countries (2007-2013),2015-11-01,1744.9
1871,European Union - 27 countries (2007-2013),2015-12-01,1650.76
1872,European Union - 27 countries (2007-2013),2016-01-01,1601.69
1873,European Union - 27 countries (2007-2013),2016-02-01,1613.69
1874,European Union - 27 countries (2007-2013),2016-03-01,1694.64
1875,European Union - 27 countries (2007-2013),2016-04-01,1639.1
1876,European Union - 27 countries (2007-2013),2016-05-01,1609.11
1877,European Union - 27 countries (2007-2013),2016-06-01,1664.0
1878,European Union - 27 countries (2007-2013),2016-07-01,1541.01
1879,European Union - 27 countries (2007-2013),2016-08-01,1717.95
1880,European Union - 27 countries (2007-2013),2016-09-01,1798.42
1881,European Union - 27 countries (2007-2013),2016-10-01,1757.67
1882,European Union - 27 countries (2007-2013),2016-11-01,1865.99
1883,European Union - 27 countries (2007-2013),2016-12-01,1720.68
1884,European Union - 27 countries (2007-2013),2017-01-01,1634.25
1885,European Union - 27 countries (2007-2013),2017-02-01,1535.51
1886,European Union - 27 countries (2007-2013),2017-03-01,1772.95
1887,European Union - 27 countries (2007-2013),2017-04-01,1494.98
1888,European Union - 27 countries (2007-2013),2017-05-01,1711.19
1889,European Union - 27 countries (2007-2013),2017-06-01,1666.88
1890,European Union - 27 countries (2007-2013),2017-07-01,1577.2
1891,European Union - 27 countries (2007-2013),2017-08-01,1712.89
1892,European Union - 27 countries (2007-2013),2017-09-01,1716.61
1893,European Union - 27 countries (2007-2013),2017-10-01,1819.15
1894,European Union - 27 countries (2007-2013),2017-11-01,1889.82
1895,European Union - 27 countries (2007-2013),2017-12-01,1642.48
1896,European Union - 27 countries (2007-2013),2018-01-01,1737.15
1897,European Union - 27 countries (2007-2013),2018-02-01,1545.72
1898,European Union - 27 countries (2007-2013),2018-03-01,1736.69
1899,European Union - 27 countries (2007-2013),2018-04-01,1612.37
1900,European Union - 27 countries (2007-2013),2018-05-01,1686.2
1901,European Union - 27 countries (2007-2013),2018-06-01,1649.68
1902,European Union - 27 countries (2007-2013),2018-07-01,1686.11
1903,European Union - 27 countries (2007-2013),2018-08-01,1746.53
1904,European Union - 27 countries (2007-2013),2018-09-01,1691.33
1905,European Union - 27 countries (2007-2013),2018-10-01,1930.94
1906,European Union - 27 countries (2007-2013),2018-11-01,1872.49
1907,European Union - 27 countries (2007-2013),2018-12-01,1556.08
1908,European Union - 27 countries (2007-2013),2019-01-01,1758.73
1909,European Union - 27 countries (2007-2013),2019-02-01,1526.08
1910,European Union - 27 countries (2007-2013),2019-03-01,1642.56
1911,European Union - 27 countries (2007-2013),2019-04-01,1642.54
1912,European Union - 27 countries (2007-2013),2019-05-01,1712.9
1913,European Union - 27 countries (2007-2013),2019-06-01,1505.04
1914,European Union - 27 countries (2007-2013),2019-07-01,1688.81
1915,European Union - 27 countries (2007-2013),2019-08-01,1643.32
1916,European Union - 27 countries (2007-2013),2019-09-01,1655.93
1917,European Union - 27 countries (2007-2013),2019-10-01,1902.67
1918,European Union - 27 countries (2007-2013),2019-11-01,1793.43
1919,European Union - 27 countries (2007-2013),2019-12-01,1611.35
1920,European Union - 27 countries (from 2020),2010-01-01,1463.34
1921,European Union - 27 countries (from 2020),2010-02-01,1384.71
1922,European Union - 27 countries (from 2020),2010-03-01,1638.33
1923,European Union - 27 countries (from 2020),2010-04-01,1407.3
1924,European Union - 27 countries (from 2020),2010-05-01,1456.88
1925,European Union - 27 countries (from 2020),2010-06-01,1495.4
1926,European Union - 27 countries (from 2020),2010-07-01,1419.83
1927,European Union - 27 countries (from 2020),2010-08-01,1589.14
1928,European Union - 27 countries (from 2020),2010-09-01,1668.46
1929,European Union - 27 countries (from 2020),2010-10-01,1632.16
1930,European Union - 27 countries (from 2020),2010-11-01,1766.02
1931,European Union - 27 countries (from 2020),2010-12-01,1604.46
1932,European Union - 27 countries (from 2020),2011-01-01,1507.7
1933,European Union - 27 countries (from 2020),2011-02-01,1411.2
1934,European Union - 27 countries (from 2020),2011-03-01,1594.61
1935,European Union - 27 countries (from 2020),2011-04-01,1368.4
1936,European Union - 27 countries (from 2020),2011-05-01,1552.13
1937,European Union - 27 countries (from 2020),2011-06-01,1436.87
1938,European Union - 27 countries (from 2020),2011-07-01,1390.21
1939,European Union - 27 countries (from 2020),2011-08-01,1562.12
1940,European Union - 27 countries (from 2020),2011-09-01,1569.15
1941,European Union - 27 countries (from 2020),2011-10-01,1577.82
1942,European Union - 27 countries (from 2020),2011-11-01,1661.45
1943,European Union - 27 countries (from 2020),2011-12-01,1484.81
1944,European Union - 27 countries (from 2020),2012-01-01,1419.02
1945,European Union - 27 countries (from 2020),2012-02-01,1344.35
1946,European Union - 27 countries (from 2020),2012-03-01,1463.24
1947,European Union - 27 countries (from 2020),2012-04-01,1327.69
1948,European Union - 27 countries (from 2020),2012-05-01,1445.7
1949,European Union - 27 countries (from 2020),2012-06-01,1353.72
1950,European Union - 27 countries (from 2020),2012-07-01,1384.48
1951,European Union - 27 countries (from 2020),2012-08-01,1454.62
1952,European Union - 27 countries (from 2020),2012-09-01,1456.98
1953,European Union - 27 countries (from 2020),2012-10-01,1655.76
1954,European Union - 27 countries (from 2020),2012-11-01,1601.3
1955,European Union - 27 countries (from 2020),2012-12-01,1400.08
1956,European Union - 27 countries (from 2020),2013-01-01,1411.11
1957,European Union - 27 countries (from 2020),2013-02-01,1247.75
1958,European Union - 27 countries (from 2020),2013-03-01,1325.52
1959,European Union - 27 countries (from 2020),2013-04-01,1360.06
1960,European Union - 27 countries (from 2020),2013-05-01,1352.97
1961,European Union - 27 countries (from 2020),2013-06-01,1249.76
1962,European Union - 27 countries (from 2020),2013-07-01,1383.74
1963,European Union - 27 countries (from 2020),2013-08-01,1323.31
1964,European Union - 27 countries (from 2020),2013-09-01,1473.68
1965,European Union - 27 countries (from 2020),2013-10-01,1570.05
1966,European Union - 27 countries (from 2020),2013-11-01,1454.17
1967,European Union - 27 countries (from 2020),2013-12-01,1353.96
1968,European Union - 27 countries (from 2020),2014-01-01,1414.65
1969,European Union - 27 countries (from 2020),2014-02-01,1254.35
1970,European Union - 27 countries (from 2020),2014-03-01,1341.04
1971,European Union - 27 countries (from 2020),2014-04-01,1317.22
1972,European Union - 27 countries (from 2020),2014-05-01,1325.21
1973,European Union - 27 countries (from 2020),2014-06-01,1310.22
1974,European Union - 27 countries (from 2020),2014-07-01,1369.68
1975,European Union - 27 countries (from 2020),2014-08-01,1336.9
1976,European Union - 27 countries (from 2020),2014-09-01,1493.52
1977,European Union - 27 countries (from 2020),2014-10-01,1579.89
1978,European Union - 27 countries (from 2020),2014-11-01,1440.12
1979,European Union - 27 countries (from 2020),2014-12-01,1453.57
1980,European Union - 27 countries (from 2020),2015-01-01,1413.54
1981,European Union - 27 countries (from 2020),2015-02-01,1282.78
1982,European Union - 27 countries (from 2020),2015-03-01,1479.0
1983,European Union - 27 countries (from 2020),2015-04-01,1340.03
1984,European Union - 27 countries (from 2020),2015-05-01,1308.5
1985,European Union - 27 countries (from 2020),2015-06-01,1411.17
1986,European Union - 27 countries (from 2020),2015-07-01,1409.09
1987,European Union - 27 countries (from 2020),2015-08-01,1410.78
1988,European Union - 27 countries (from 2020),2015-09-01,1543.62
1989,European Union - 27 countries (from 2020),2015-10-01,1543.44
1990,European Union - 27 countries (from 2020),2015-11-01,1532.32
1991,European Union - 27 countries (from 2020),2015-12-01,1462.61
1992,European Union - 27 countries (from 2020),2016-01-01,1377.91
1993,European Union - 27 countries (from 2020),2016-02-01,1407.8
1994,European Union - 27 countries (from 2020),2016-03-01,1483.78
1995,European Union - 27 countries (from 2020),2016-04-01,1428.54
1996,European Union - 27 countries (from 2020),2016-05-01,1414.68
1997,European Union - 27 countries (from 2020),2016-06-01,1460.41
1998,European Union - 27 countries (from 2020),2016-07-01,1344.4
1999,European Union - 27 countries (from 2020),2016-08-01,1523.07
2000,European Union - 27 countries (from 2020),2016-09-01,1584.84
2001,European Union - 27 countries (from 2020),2016-10-01,1534.6
2002,European Union - 27 countries (from 2020),2016-11-01,1623.47
2003,European Union - 27 countries (from 2020),2016-12-01,1517.83
2004,European Union - 27 countries (from 2020),2017-01-01,1421.84
2005,European Union - 27 countries (from 2020),2017-02-01,1339.14
2006,European Union - 27 countries (from 2020),2017-03-01,1553.62
2007,European Union - 27 countries (from 2020),2017-04-01,1305.28
2008,European Union - 27 countries (from 2020),2017-05-01,1498.49
2009,European Union - 27 countries (from 2020),2017-06-01,1465.71
2010,European Union - 27 countries (from 2020),2017-07-01,1378.64
2011,European Union - 27 countries (from 2020),2017-08-01,1505.09
2012,European Union - 27 countries (from 2020),2017-09-01,1509.47
2013,European Union - 27 countries (from 2020),2017-10-01,1590.14
2014,European Union - 27 countries (from 2020),2017-11-01,1649.11
2015,European Union - 27 countries (from 2020),2017-12-01,1443.25
2016,European Union - 27 countries (from 2020),2018-01-01,1513.38
2017,European Union - 27 countries (from 2020),2018-02-01,1344.92
2018,European Union - 27 countries (from 2020),2018-03-01,1525.09
2019,European Union - 27 countries (from 2020),2018-04-01,1405.83
2020,European Union - 27 countries (from 2020),2018-05-01,1473.05
2021,European Union - 27 countries (from 2020),2018-06-01,1451.41
2022,European Union - 27 countries (from 2020),2018-07-01,1474.05
2023,European Union - 27 countries (from 2020),2018-08-01,1542.78
2024,European Union - 27 countries (from 2020),2018-09-01,1483.87
2025,European Union - 27 countries (from 2020),2018-10-01,1686.11
2026,European Union - 27 countries (from 2020),2018-11-01,1631.09
2027,European Union - 27 countries (from 2020),2018-12-01,1356.81
2028,European Union - 27 countries (from 2020),2019-01-01,1537.3
2029,European Union - 27 countries (from 2020),2019-02-01,1319.61
2030,European Union - 27 countries (from 2020),2019-03-01,1430.8
2031,European Union - 27 countries (from 2020),2019-04-01,1445.11
2032,European Union - 27 countries (from 2020),2019-05-01,1496.88
2033,European Union - 27 countries (from 2020),2019-06-01,1305.96
2034,European Union - 27 countries (from 2020),2019-07-01,1486.38
2035,European Union - 27 countries (from 2020),2019-08-01,1439.67
2036,European Union - 27 countries (from 2020),2019-09-01,1433.72
2037,European Union - 27 countries (from 2020),2019-10-01,1654.91
2038,European Union - 27 countries (from 2020),2019-11-01,1556.61
2039,European Union - 27 countries (from 2020),2019-12-01,1412.66
2040,European Union - 28 countries (2013-2020),2010-01-01,1691.14
2041,European Union - 28 countries (2013-2020),2010-02-01,1591.67
2042,European Union - 28 countries (2013-2020),2010-03-01,1842.19
2043,European Union - 28 countries (2013-2020),2010-04-01,1653.82
2044,European Union - 28 countries (2013-2020),2010-05-01,1656.49
2045,European Union - 28 countries (2013-2020),2010-06-01,1693.29
2046,European Union - 28 countries (2013-2020),2010-07-01,1665.42
2047,European Union - 28 countries (2013-2020),2010-08-01,1781.51
2048,European Union - 28 countries (2013-2020),2010-09-01,1880.5
2049,European Union - 28 countries (2013-2020),2010-10-01,1914.36
2050,European Union - 28 countries (2013-2020),2010-11-01,2006.14
2051,European Union - 28 countries (2013-2020),2010-12-01,1847.17
2052,European Union - 28 countries (2013-2020),2011-01-01,1784.98
2053,European Union - 28 countries (2013-2020),2011-02-01,1629.78
2054,European Union - 28 countries (2013-2020),2011-03-01,1810.14
2055,European Union - 28 countries (2013-2020),2011-04-01,1619.86
2056,European Union - 28 countries (2013-2020),2011-05-01,1767.73
2057,European Union - 28 countries (2013-2020),2011-06-01,1648.4
2058,European Union - 28 countries (2013-2020),2011-07-01,1633.92
2059,European Union - 28 countries (2013-2020),2011-08-01,1764.47
2060,European Union - 28 countries (2013-2020),2011-09-01,1791.91
2061,European Union - 28 countries (2013-2020),2011-10-01,1856.81
2062,European Union - 28 countries (2013-2020),2011-11-01,1891.83
2063,European Union - 28 countries (2013-2020),2011-12-01,1673.99
2064,European Union - 28 countries (2013-2020),2012-01-01,1665.51
2065,European Union - 28 countries (2013-2020),2012-02-01,1547.59
2066,European Union - 28 countries (2013-2020),2012-03-01,1660.35
2067,European Union - 28 countries (2013-2020),2012-04-01,1570.71
2068,European Union - 28 countries (2013-2020),2012-05-01,1646.05
2069,European Union - 28 countries (2013-2020),2012-06-01,1539.52
2070,European Union - 28 countries (2013-2020),2012-07-01,1624.15
2071,European Union - 28 countries (2013-2020),2012-08-01,1642.03
2072,European Union - 28 countries (2013-2020),2012-09-01,1662.29
2073,European Union - 28 countries (2013-2020),2012-10-01,1932.39
2074,European Union - 28 countries (2013-2020),2012-11-01,1826.12
2075,European Union - 28 countries (2013-2020),2012-12-01,1589.06
2076,European Union - 28 countries (2013-2020),2013-01-01,1656.63
2077,European Union - 28 countries (2013-2020),2013-02-01,1451.81
2078,European Union - 28 countries (2013-2020),2013-03-01,1515.19
2079,European Union - 28 countries (2013-2020),2013-04-01,1607.07
2080,European Union - 28 countries (2013-2020),2013-05-01,1545.79
2081,European Union - 28 countries (2013-2020),2013-06-01,1442.15
2082,European Union - 28 countries (2013-2020),2013-07-01,1612.52
2083,European Union - 28 countries (2013-2020),2013-08-01,1497.53
2084,European Union - 28 countries (2013-2020),2013-09-01,1674.47
2085,European Union - 28 countries (2013-2020),2013-10-01,1835.59
2086,European Union - 28 countries (2013-2020),2013-11-01,1669.5
2087,European Union - 28 countries (2013-2020),2013-12-01,1535.2
2088,European Union - 28 countries (2013-2020),2014-01-01,1656.15
2089,European Union - 28 countries (2013-2020),2014-02-01,1458.42
2090,European Union - 28 countries (2013-2020),2014-03-01,1540.3
2091,European Union - 28 countries (2013-2020),2014-04-01,1552.68
2092,European Union - 28 countries (2013-2020),2014-05-01,1521.08
2093,European Union - 28 countries (2013-2020),2014-06-01,1503.23
2094,European Union - 28 countries (2013-2020),2014-07-01,1595.5
2095,European Union - 28 countries (2013-2020),2014-08-01,1522.94
2096,European Union - 28 countries (2013-2020),2014-09-01,1693.39
2097,European Union - 28 countries (2013-2020),2014-10-01,1849.21
2098,European Union - 28 countries (2013-2020),2014-11-01,1659.47
2099,European Union - 28 countries (2013-2020),2014-12-01,1641.72
2100,European Union - 28 countries (2013-2020),2015-01-01,1658.4
2101,European Union - 28 countries (2013-2020),2015-02-01,1488.8
2102,European Union - 28 countries (2013-2020),2015-03-01,1676.24
2103,European Union - 28 countries (2013-2020),2015-04-01,1570.16
2104,European Union - 28 countries (2013-2020),2015-05-01,1489.51
2105,European Union - 28 countries (2013-2020),2015-06-01,1592.54
2106,European Union - 28 countries (2013-2020),2015-07-01,1647.72
2107,European Union - 28 countries (2013-2020),2015-08-01,1598.28
2108,European Union - 28 countries (2013-2020),2015-09-01,1734.44
2109,European Union - 28 countries (2013-2020),2015-10-01,1804.84
2110,European Union - 28 countries (2013-2020),2015-11-01,1755.0
2111,European Union - 28 countries (2013-2020),2015-12-01,1661.86
2112,European Union - 28 countries (2013-2020),2016-01-01,1610.79
2113,European Union - 28 countries (2013-2020),2016-02-01,1623.39
2114,European Union - 28 countries (2013-2020),2016-03-01,1705.24
2115,European Union - 28 countries (2013-2020),2016-04-01,1649.6
2116,European Union - 28 countries (2013-2020),2016-05-01,1620.41
2117,European Union - 28 countries (2013-2020),2016-06-01,1675.0
2118,European Union - 28 countries (2013-2020),2016-07-01,1553.21
2119,European Union - 28 countries (2013-2020),2016-08-01,1730.75
2120,European Union - 28 countries (2013-2020),2016-09-01,1810.22
2121,European Union - 28 countries (2013-2020),2016-10-01,1768.57
2122,European Union - 28 countries (2013-2020),2016-11-01,1877.09
2123,European Union - 28 countries (2013-2020),2016-12-01,1732.68
2124,European Union - 28 countries (2013-2020),2017-01-01,1643.65
2125,European Union - 28 countries (2013-2020),2017-02-01,1544.51
2126,European Union - 28 countries (2013-2020),2017-03-01,1782.85
2127,European Union - 28 countries (2013-2020),2017-04-01,1504.28
2128,European Union - 28 countries (2013-2020),2017-05-01,1721.79
2129,European Union - 28 countries (2013-2020),2017-06-01,1677.48
2130,European Union - 28 countries (2013-2020),2017-07-01,1588.9
2131,European Union - 28 countries (2013-2020),2017-08-01,1724.49
2132,European Union - 28 countries (2013-2020),2017-09-01,1728.21
2133,European Union - 28 countries (2013-2020),2017-10-01,1830.45
2134,European Union - 28 countries (2013-2020),2017-11-01,1900.82
2135,European Union - 28 countries (2013-2020),2017-12-01,1653.38
2136,European Union - 28 countries (2013-2020),2018-01-01,1747.15
2137,European Union - 28 countries (2013-2020),2018-02-01,1554.32
2138,European Union - 28 countries (2013-2020),2018-03-01,1747.79
2139,European Union - 28 countries (2013-2020),2018-04-01,1622.57
2140,European Union - 28 countries (2013-2020),2018-05-01,1697.2
2141,European Union - 28 countries (2013-2020),2018-06-01,1660.68
2142,European Union - 28 countries (2013-2020),2018-07-01,1697.21
2143,European Union - 28 countries (2013-2020),2018-08-01,1757.83
2144,European Union - 28 countries (2013-2020),2018-09-01,1701.93
2145,European Union - 28 countries (2013-2020),2018-10-01,1940.54
2146,European Union - 28 countries (2013-2020),2018-11-01,1883.59
2147,European Union - 28 countries (2013-2020),2018-12-01,1566.78
2148,European Union - 28 countries (2013-2020),2019-01-01,1768.73
2149,European Union - 28 countries (2013-2020),2019-02-01,1535.38
2150,European Union - 28 countries (2013-2020),2019-03-01,1652.76
2151,European Union - 28 countries (2013-2020),2019-04-01,1653.64
2152,European Union - 28 countries (2013-2020),2019-05-01,1724.2
2153,European Union - 28 countries (2013-2020),2019-06-01,1514.94
2154,European Union - 28 countries (2013-2020),2019-07-01,1700.71
2155,European Union - 28 countries (2013-2020),2019-08-01,1655.02
2156,European Union - 28 countries (2013-2020),2019-09-01,1667.33
2157,European Union - 28 countries (2013-2020),2019-10-01,1914.37
2158,European Union - 28 countries (2013-2020),2019-11-01,1804.03
2159,European Union - 28 countries (2013-2020),2019-12-01,1623.05
2160,Finland,2010-01-01,19.72
2161,Finland,2010-02-01,20.22
2162,Finland,2010-03-01,23.73
2163,Finland,2010-04-01,15.99
2164,Finland,2010-05-01,17.23
2165,Finland,2010-06-01,22.27
2166,Finland,2010-07-01,21.81
2167,Finland,2010-08-01,23.55
2168,Finland,2010-09-01,24.52
2169,Finland,2010-10-01,23.8
2170,Finland,2010-11-01,25.42
2171,Finland,2010-12-01,23.75
2172,Finland,2011-01-01,21.96
2173,Finland,2011-02-01,20.28
2174,Finland,2011-03-01,23.9
2175,Finland,2011-04-01,19.03
2176,Finland,2011-05-01,21.52
2177,Finland,2011-06-01,19.25
2178,Finland,2011-07-01,20.4
2179,Finland,2011-08-01,24.07
2180,Finland,2011-09-01,24.74
2181,Finland,2011-10-01,24.08
2182,Finland,2011-11-01,24.84
2183,Finland,2011-12-01,21.12
2184,Finland,2012-01-01,23.03
2185,Finland,2012-02-01,20.99
2186,Finland,2012-03-01,21.28
2187,Finland,2012-04-01,18.86
2188,Finland,2012-05-01,20.96
2189,Finland,2012-06-01,19.69
2190,Finland,2012-07-01,22.4
2191,Finland,2012-08-01,24.34
2192,Finland,2012-09-01,21.92
2193,Finland,2012-10-01,26.69
2194,Finland,2012-11-01,24.08
2195,Finland,2012-12-01,17.73
2196,Finland,2013-01-01,22.79
2197,Finland,2013-02-01,19.78
2198,Finland,2013-03-01,20.23
2199,Finland,2013-04-01,22.01
2200,Finland,2013-05-01,20.93
2201,Finland,2013-06-01,19.06
2202,Finland,2013-07-01,23.35
